user_id,group,impression,click,purchase
11417,B,1,0,0
11418,A,1,0,0
11419,B,1,0,0
11420,B,1,0,0
11421,B,1,0,0
11422,A,1,0,0
11423,B,1,0,0
11424,B,1,0,0
11425,B,1,0,0
11426,A,1,0,0
11427,A,1,0,0
11428,B,1,0,0
11429,A,1,0,0
11430,A,1,0,0
11431,A,1,0,0
11432,B,1,0,0
11433,B,1,0,0
11434,A,1,0,0
11435,B,1,0,0
11436,B,1,0,0
11437,A,1,1,0
11438,B,1,0,0
11439,B,1,1,0
11440,B,1,0,0
11441,A,1,0,0
11442,B,1,0,0
11443,A,1,0,0
11444,A,1,0,0
11445,A,1,0,0
11446,B,1,0,0
11447,B,1,0,0
11448,A,1,0,0
11449,A,1,0,0
11450,B,1,0,0
11451,A,1,0,0
11452,B,1,0,0
11453,A,1,0,0
11454,A,1,0,0
11455,B,1,0,0
11456,A,1,1,0
11457,A,1,0,0
11458,A,1,0,0
11459,B,1,0,0
11460,B,1,0,0
11461,A,1,0,0
11462,A,1,0,0
11463,B,1,0,0
11464,A,1,0,0
11465,B,1,0,0
11466,A,1,1,1
11467,A,1,0,0
11468,B,1,0,0
11469,A,1,0,0
11470,B,1,0,0
11471,A,1,1,0
11472,A,1,1,0
11473,B,1,1,0
11474,A,1,0,0
11475,B,1,0,0
11476,A,1,0,0
11477,B,1,0,0
11478,B,1,0,0
11479,A,1,0,0
11480,B,1,0,0
11481,B,1,0,0
11482,A,1,0,0
11483,B,1,0,0
11484,B,1,0,0
11485,A,1,0,0
11486,A,1,0,0
11487,A,1,0,0
11488,A,1,0,0
11489,B,1,0,0
11490,A,1,0,0
11491,B,1,0,0
11492,A,1,0,0
11493,A,1,0,0
11494,B,1,0,0
11495,B,1,0,0
11496,B,1,0,0
11497,A,1,0,0
11498,A,1,0,0
11499,A,1,0,0
11500,B,1,0,0
11501,A,1,0,0
11502,B,1,0,0
11503,B,1,0,0
11504,A,1,1,1
11505,B,1,1,1
11506,B,1,0,0
11507,B,1,0,0
11508,A,1,0,0
11509,A,1,0,0
11510,A,1,0,0
11511,A,1,0,0
11512,B,1,0,0
11513,B,1,0,0
11514,A,1,0,0
11515,B,1,0,0
11516,B,1,0,0
11517,A,1,0,0
11518,A,1,0,0
11519,B,1,0,0
11520,B,1,0,0
11521,B,1,0,0
11522,A,1,0,0
11523,A,1,1,0
11524,A,1,0,0
11525,B,1,0,0
11526,B,1,0,0
11527,A,1,0,0
11528,B,1,0,0
11529,B,1,0,0
11530,B,1,0,0
11531,B,1,0,0
11532,A,1,0,0
11533,B,1,0,0
11534,A,1,0,0
11535,A,1,0,0
11536,B,1,0,0
11537,B,1,0,0
11538,B,1,0,0
11539,B,1,0,0
11540,B,1,0,0
11541,B,1,0,0
11542,A,1,0,0
11543,B,1,0,0
11544,A,1,0,0
11545,A,1,0,0
11546,A,1,0,0
11547,B,1,0,0
11548,B,1,0,0
11549,B,1,0,0
11550,B,1,0,0
11551,A,1,0,0
11552,B,1,0,0
11553,B,1,0,0
11554,B,1,0,0
11555,B,1,0,0
11556,B,1,0,0
11557,B,1,0,0
11558,B,1,0,0
11559,A,1,0,0
11560,B,1,0,0
11561,A,1,0,0
11562,A,1,0,0
11563,B,1,0,0
11564,A,1,0,0
11565,B,1,0,0
11566,A,1,0,0
11567,A,1,0,0
11568,A,1,0,0
11569,A,1,0,0
11570,B,1,0,0
11571,A,1,0,0
11572,A,1,0,0
11573,A,1,0,0
11574,A,1,0,0
11575,B,1,0,0
11576,A,1,0,0
11577,B,1,0,0
11578,B,1,0,0
11579,B,1,0,0
11580,B,1,0,0
11581,A,1,0,0
11582,A,1,0,0
11583,B,1,0,0
11584,B,1,0,0
11585,B,1,0,0
11586,B,1,0,0
11587,A,1,0,0
11588,A,1,0,0
11589,B,1,1,0
11590,B,1,0,0
11591,A,1,0,0
11592,B,1,0,0
11593,A,1,0,0
11594,A,1,1,0
11595,B,1,0,0
11596,B,1,0,0
11597,B,1,0,0
11598,A,1,0,0
11599,A,1,0,0
11600,B,1,0,0
11601,A,1,0,0
11602,B,1,0,0
11603,B,1,0,0
11604,B,1,0,0
11605,A,1,0,0
11606,B,1,0,0
11607,A,1,0,0
11608,A,1,0,0
11609,A,1,0,0
11610,A,1,0,0
11611,B,1,0,0
11612,A,1,0,0
11613,A,1,0,0
11614,B,1,0,0
11615,A,1,0,0
11616,B,1,0,0
11617,A,1,0,0
11618,A,1,0,0
11619,B,1,0,0
11620,A,1,0,0
11621,B,1,0,0
11622,A,1,1,0
11623,A,1,0,0
11624,A,1,0,0
11625,A,1,0,0
11626,A,1,0,0
11627,B,1,0,0
11628,A,1,0,0
11629,A,1,0,0
11630,A,1,0,0
11631,B,1,0,0
11632,B,1,0,0
11633,B,1,0,0
11634,B,1,0,0
11635,A,1,0,0
11636,A,1,0,0
11637,B,1,0,0
11638,B,1,0,0
11639,A,1,0,0
11640,A,1,0,0
11641,B,1,0,0
11642,B,1,0,0
11643,A,1,0,0
11644,B,1,0,0
11645,A,1,0,0
11646,A,1,0,0
11647,A,1,0,0
11648,A,1,0,0
11649,A,1,0,0
11650,B,1,0,0
11651,A,1,0,0
11652,B,1,1,0
11653,A,1,0,0
11654,A,1,0,0
11655,B,1,0,0
11656,B,1,0,0
11657,B,1,0,0
11658,B,1,0,0
11659,A,1,0,0
11660,A,1,1,0
11661,B,1,0,0
11662,B,1,0,0
11663,B,1,0,0
11664,B,1,0,0
11665,B,1,0,0
11666,A,1,1,0
11667,B,1,0,0
11668,B,1,0,0
11669,B,1,0,0
11670,A,1,0,0
11671,A,1,0,0
11672,A,1,0,0
11673,A,1,0,0
11674,B,1,0,0
11675,A,1,1,0
11676,A,1,0,0
11677,A,1,0,0
11678,B,1,0,0
11679,B,1,0,0
11680,A,1,0,0
11681,A,1,0,0
11682,A,1,0,0
11683,B,1,0,0
11684,A,1,0,0
11685,B,1,0,0
11686,A,1,0,0
11687,A,1,0,0
11688,B,1,0,0
11689,A,1,0,0
11690,B,1,0,0
11691,A,1,1,0
11692,B,1,0,0
11693,B,1,0,0
11694,B,1,0,0
11695,A,1,0,0
11696,A,1,0,0
11697,A,1,0,0
11698,B,1,0,0
11699,B,1,1,0
11700,A,1,0,0
11701,A,1,0,0
11702,A,1,0,0
11703,A,1,0,0
11704,A,1,0,0
11705,A,1,0,0
11706,B,1,0,0
11707,B,1,0,0
11708,B,1,0,0
11709,A,1,0,0
11710,B,1,0,0
11711,B,1,0,0
11712,A,1,0,0
11713,B,1,0,0
11714,A,1,0,0
11715,A,1,0,0
11716,A,1,0,0
11717,A,1,0,0
11718,B,1,0,0
11719,A,1,0,0
11720,A,1,0,0
11721,A,1,0,0
11722,B,1,0,0
11723,A,1,0,0
11724,B,1,0,0
11725,B,1,0,0
11726,A,1,0,0
11727,A,1,0,0
11728,B,1,0,0
11729,A,1,0,0
11730,A,1,0,0
11731,B,1,0,0
11732,A,1,0,0
11733,A,1,0,0
11734,A,1,0,0
11735,A,1,0,0
11736,B,1,0,0
11737,B,1,0,0
11738,B,1,0,0
11739,B,1,0,0
11740,A,1,0,0
11741,A,1,0,0
11742,A,1,0,0
11743,A,1,0,0
11744,B,1,0,0
11745,B,1,0,0
11746,A,1,0,0
11747,A,1,0,0
11748,A,1,0,0
11749,A,1,0,0
11750,A,1,0,0
11751,B,1,0,0
11752,B,1,0,0
11753,B,1,0,0
11754,A,1,0,0
11755,A,1,0,0
11756,B,1,0,0
11757,B,1,0,0
11758,B,1,0,0
11759,B,1,0,0
11760,B,1,0,0
11761,B,1,0,0
11762,A,1,0,0
11763,B,1,0,0
11764,A,1,0,0
11765,A,1,0,0
11766,B,1,0,0
11767,A,1,0,0
11768,A,1,0,0
11769,A,1,0,0
11770,A,1,0,0
11771,A,1,0,0
11772,A,1,0,0
11773,A,1,0,0
11774,A,1,0,0
11775,B,1,0,0
11776,A,1,0,0
11777,A,1,0,0
11778,B,1,0,0
11779,B,1,0,0
11780,B,1,0,0
11781,A,1,0,0
11782,B,1,0,0
11783,B,1,0,0
11784,B,1,0,0
11785,B,1,0,0
11786,B,1,0,0
11787,B,1,1,0
11788,B,1,0,0
11789,A,1,0,0
11790,B,1,0,0
11791,B,1,0,0
11792,A,1,0,0
11793,B,1,0,0
11794,A,1,0,0
11795,A,1,0,0
11796,B,1,0,0
11797,A,1,0,0
11798,A,1,0,0
11799,A,1,0,0
11800,A,1,0,0
11801,A,1,0,0
11802,A,1,0,0
11803,A,1,0,0
11804,B,1,0,0
11805,B,1,0,0
11806,A,1,0,0
11807,B,1,0,0
11808,A,1,0,0
11809,A,1,0,0
11810,A,1,0,0
11811,B,1,0,0
11812,B,1,0,0
11813,A,1,0,0
11814,A,1,0,0
11815,A,1,0,0
11816,B,1,0,0
11817,B,1,0,0
11818,A,1,0,0
11819,B,1,0,0
11820,A,1,0,0
11821,B,1,0,0
11822,B,1,0,0
11823,A,1,0,0
11824,B,1,0,0
11825,B,1,0,0
11826,A,1,0,0
11827,A,1,0,0
11828,B,1,0,0
11829,A,1,1,0
11830,A,1,0,0
11831,A,1,0,0
11832,B,1,0,0
11833,B,1,0,0
11834,B,1,0,0
11835,B,1,0,0
11836,A,1,0,0
11837,B,1,0,0
11838,B,1,0,0
11839,A,1,0,0
11840,A,1,0,0
11841,A,1,1,0
11842,B,1,0,0
11843,B,1,0,0
11844,B,1,0,0
11845,B,1,0,0
11846,A,1,0,0
11847,B,1,0,0
11848,B,1,0,0
11849,A,1,0,0
11850,B,1,0,0
11851,A,1,0,0
11852,B,1,0,0
11853,B,1,0,0
11854,B,1,0,0
11855,B,1,0,0
11856,A,1,0,0
11857,B,1,0,0
11858,A,1,0,0
11859,B,1,0,0
11860,B,1,0,0
11861,B,1,0,0
11862,A,1,0,0
11863,B,1,0,0
11864,B,1,0,0
11865,B,1,0,0
11866,A,1,0,0
11867,A,1,0,0
11868,A,1,0,0
11869,B,1,0,0
11870,B,1,0,0
11871,B,1,0,0
11872,A,1,1,0
11873,A,1,0,0
11874,B,1,0,0
11875,B,1,0,0
11876,B,1,0,0
11877,B,1,0,0
11878,A,1,0,0
11879,B,1,0,0
11880,B,1,0,0
11881,A,1,0,0
11882,A,1,0,0
11883,A,1,0,0
11884,A,1,0,0
11885,B,1,0,0
11886,A,1,0,0
11887,A,1,0,0
11888,A,1,0,0
11889,B,1,0,0
11890,A,1,0,0
11891,B,1,0,0
11892,A,1,0,0
11893,A,1,0,0
11894,A,1,0,0
11895,A,1,0,0
11896,A,1,1,0
11897,A,1,0,0
11898,B,1,0,0
11899,B,1,0,0
11900,A,1,0,0
11901,A,1,0,0
11902,B,1,0,0
11903,B,1,0,0
11904,A,1,0,0
11905,B,1,0,0
11906,B,1,0,0
11907,B,1,0,0
11908,A,1,0,0
11909,A,1,0,0
11910,A,1,0,0
11911,B,1,0,0
11912,B,1,0,0
11913,A,1,0,0
11914,B,1,0,0
11915,B,1,0,0
11916,B,1,0,0
11917,B,1,0,0
11918,B,1,0,0
11919,A,1,0,0
11920,B,1,0,0
11921,B,1,0,0
11922,A,1,0,0
11923,A,1,0,0
11924,B,1,0,0
11925,A,1,0,0
11926,B,1,0,0
11927,A,1,0,0
11928,A,1,0,0
11929,A,1,0,0
11930,A,1,0,0
11931,B,1,1,0
11932,B,1,1,0
11933,A,1,0,0
11934,A,1,0,0
11935,A,1,0,0
11936,A,1,0,0
11937,B,1,0,0
11938,A,1,0,0
11939,A,1,0,0
11940,A,1,0,0
11941,A,1,0,0
11942,A,1,0,0
11943,A,1,0,0
11944,B,1,0,0
11945,B,1,0,0
11946,B,1,0,0
11947,A,1,0,0
11948,A,1,0,0
11949,B,1,0,0
11950,B,1,0,0
11951,B,1,0,0
11952,A,1,0,0
11953,A,1,0,0
11954,B,1,0,0
11955,B,1,0,0
11956,B,1,0,0
11957,B,1,0,0
11958,B,1,0,0
11959,B,1,0,0
11960,B,1,0,0
11961,B,1,0,0
11962,B,1,0,0
11963,A,1,0,0
11964,A,1,0,0
11965,B,1,0,0
11966,A,1,0,0
11967,B,1,0,0
11968,A,1,0,0
11969,A,1,0,0
11970,B,1,0,0
11971,A,1,0,0
11972,A,1,0,0
11973,A,1,0,0
11974,B,1,0,0
11975,A,1,0,0
11976,B,1,1,0
11977,A,1,0,0
11978,B,1,0,0
11979,A,1,0,0
11980,A,1,0,0
11981,A,1,0,0
11982,A,1,0,0
11983,B,1,0,0
11984,A,1,0,0
11985,A,1,0,0
11986,B,1,0,0
11987,A,1,0,0
11988,A,1,0,0
11989,B,1,0,0
11990,B,1,0,0
11991,A,1,0,0
11992,A,1,0,0
11993,B,1,0,0
11994,A,1,0,0
11995,B,1,0,0
11996,A,1,0,0
11997,B,1,0,0
11998,A,1,0,0
11999,B,1,1,0
12000,A,1,0,0
12001,B,1,0,0
12002,A,1,0,0
12003,A,1,0,0
12004,B,1,0,0
12005,B,1,0,0
12006,B,1,0,0
12007,A,1,0,0
12008,B,1,0,0
12009,A,1,0,0
12010,B,1,0,0
12011,B,1,1,0
12012,A,1,0,0
12013,B,1,0,0
12014,B,1,0,0
12015,A,1,0,0
12016,B,1,0,0
12017,A,1,0,0
12018,B,1,0,0
12019,A,1,0,0
12020,A,1,0,0
12021,A,1,0,0
12022,B,1,0,0
12023,B,1,0,0
12024,B,1,1,0
12025,A,1,0,0
12026,A,1,0,0
12027,B,1,0,0
12028,B,1,0,0
12029,A,1,0,0
12030,A,1,0,0
12031,B,1,0,0
12032,A,1,0,0
12033,B,1,0,0
12034,B,1,0,0
12035,B,1,0,0
12036,B,1,0,0
12037,A,1,0,0
12038,B,1,0,0
12039,B,1,0,0
12040,A,1,0,0
12041,B,1,0,0
12042,A,1,0,0
12043,B,1,0,0
12044,A,1,0,0
12045,B,1,0,0
12046,A,1,1,0
12047,A,1,0,0
12048,B,1,0,0
12049,B,1,0,0
12050,A,1,0,0
12051,A,1,0,0
12052,A,1,0,0
12053,B,1,0,0
12054,B,1,0,0
12055,B,1,0,0
12056,B,1,0,0
12057,B,1,0,0
12058,A,1,0,0
12059,A,1,0,0
12060,B,1,0,0
12061,B,1,0,0
12062,B,1,0,0
12063,B,1,0,0
12064,B,1,0,0
12065,B,1,0,0
12066,A,1,1,0
12067,A,1,0,0
12068,B,1,0,0
12069,B,1,0,0
12070,A,1,0,0
12071,A,1,1,0
12072,A,1,0,0
12073,A,1,0,0
12074,B,1,0,0
12075,A,1,1,0
12076,B,1,0,0
12077,A,1,0,0
12078,B,1,0,0
12079,A,1,0,0
12080,B,1,0,0
12081,B,1,0,0
12082,B,1,0,0
12083,A,1,0,0
12084,A,1,0,0
12085,A,1,0,0
12086,A,1,0,0
12087,B,1,0,0
12088,B,1,0,0
12089,B,1,0,0
12090,B,1,0,0
12091,A,1,0,0
12092,A,1,0,0
12093,A,1,0,0
12094,B,1,0,0
12095,B,1,0,0
12096,A,1,0,0
12097,A,1,0,0
12098,B,1,0,0
12099,B,1,0,0
12100,B,1,0,0
12101,A,1,0,0
12102,A,1,0,0
12103,B,1,0,0
12104,B,1,0,0
12105,A,1,0,0
12106,B,1,1,0
12107,B,1,0,0
12108,A,1,0,0
12109,A,1,0,0
12110,A,1,0,0
12111,A,1,0,0
12112,B,1,0,0
12113,A,1,0,0
12114,B,1,0,0
12115,B,1,0,0
12116,A,1,0,0
12117,A,1,0,0
12118,B,1,0,0
12119,B,1,0,0
12120,B,1,0,0
12121,A,1,0,0
12122,A,1,0,0
12123,B,1,0,0
12124,B,1,0,0
12125,A,1,0,0
12126,B,1,0,0
12127,A,1,0,0
12128,B,1,0,0
12129,B,1,1,0
12130,A,1,0,0
12131,B,1,0,0
12132,A,1,0,0
12133,A,1,1,0
12134,A,1,0,0
12135,A,1,0,0
12136,A,1,0,0
12137,B,1,0,0
12138,B,1,0,0
12139,A,1,0,0
12140,B,1,0,0
12141,B,1,0,0
12142,B,1,1,0
12143,B,1,0,0
12144,A,1,0,0
12145,A,1,0,0
12146,B,1,1,0
12147,A,1,0,0
12148,A,1,0,0
12149,A,1,0,0
12150,A,1,0,0
12151,A,1,0,0
12152,A,1,0,0
12153,A,1,0,0
12154,B,1,0,0
12155,B,1,0,0
12156,A,1,0,0
12157,A,1,0,0
12158,A,1,0,0
12159,A,1,0,0
12160,A,1,0,0
12161,A,1,0,0
12162,B,1,0,0
12163,B,1,0,0
12164,A,1,0,0
12165,A,1,0,0
12166,B,1,0,0
12167,B,1,0,0
12168,B,1,0,0
12169,B,1,0,0
12170,A,1,0,0
12171,A,1,0,0
12172,B,1,0,0
12173,A,1,0,0
12174,B,1,0,0
12175,B,1,0,0
12176,B,1,0,0
12177,A,1,0,0
12178,B,1,0,0
12179,A,1,0,0
12180,A,1,0,0
12181,A,1,0,0
12182,B,1,0,0
12183,B,1,0,0
12184,A,1,0,0
12185,A,1,0,0
12186,B,1,0,0
12187,B,1,0,0
12188,B,1,0,0
12189,B,1,0,0
12190,A,1,0,0
12191,B,1,0,0
12192,A,1,0,0
12193,B,1,0,0
12194,B,1,0,0
12195,A,1,0,0
12196,A,1,0,0
12197,B,1,0,0
12198,A,1,0,0
12199,A,1,0,0
12200,B,1,1,0
12201,A,1,0,0
12202,B,1,0,0
12203,A,1,0,0
12204,B,1,0,0
12205,A,1,0,0
12206,A,1,0,0
12207,B,1,0,0
12208,B,1,0,0
12209,A,1,0,0
12210,A,1,0,0
12211,B,1,0,0
12212,B,1,0,0
12213,B,1,0,0
12214,B,1,0,0
12215,B,1,0,0
12216,A,1,0,0
12217,A,1,0,0
12218,B,1,0,0
12219,A,1,0,0
12220,A,1,0,0
12221,A,1,0,0
12222,A,1,1,0
12223,A,1,0,0
12224,A,1,1,0
12225,B,1,0,0
12226,A,1,0,0
12227,A,1,0,0
12228,A,1,0,0
12229,B,1,0,0
12230,A,1,1,1
12231,B,1,0,0
12232,B,1,0,0
12233,A,1,0,0
12234,A,1,0,0
12235,A,1,0,0
12236,B,1,0,0
12237,B,1,1,1
12238,B,1,0,0
12239,A,1,0,0
12240,B,1,0,0
12241,A,1,1,1
12242,A,1,0,0
12243,B,1,0,0
12244,B,1,0,0
12245,A,1,0,0
12246,A,1,0,0
12247,A,1,0,0
12248,A,1,0,0
12249,A,1,0,0
12250,B,1,0,0
12251,B,1,1,0
12252,B,1,0,0
12253,B,1,0,0
12254,B,1,0,0
12255,B,1,0,0
12256,B,1,0,0
12257,A,1,1,0
12258,B,1,0,0
12259,B,1,0,0
12260,B,1,0,0
12261,B,1,0,0
12262,A,1,0,0
12263,B,1,0,0
12264,A,1,0,0
12265,B,1,0,0
12266,A,1,0,0
12267,A,1,0,0
12268,A,1,0,0
12269,B,1,0,0
12270,A,1,0,0
12271,B,1,0,0
12272,A,1,0,0
12273,B,1,0,0
12274,B,1,0,0
12275,A,1,0,0
12276,A,1,0,0
12277,B,1,0,0
12278,B,1,0,0
12279,B,1,0,0
12280,A,1,0,0
12281,A,1,0,0
12282,B,1,1,0
12283,A,1,0,0
12284,A,1,0,0
12285,A,1,0,0
12286,B,1,0,0
12287,B,1,0,0
12288,A,1,0,0
12289,A,1,0,0
12290,A,1,0,0
12291,A,1,0,0
12292,A,1,0,0
12293,B,1,0,0
12294,A,1,0,0
12295,A,1,0,0
12296,B,1,0,0
12297,A,1,0,0
12298,B,1,0,0
12299,A,1,0,0
12300,A,1,0,0
12301,B,1,0,0
12302,B,1,0,0
12303,A,1,0,0
12304,B,1,0,0
12305,B,1,0,0
12306,A,1,0,0
12307,B,1,0,0
12308,B,1,0,0
12309,A,1,0,0
12310,B,1,0,0
12311,B,1,0,0
12312,B,1,0,0
12313,A,1,0,0
12314,A,1,0,0
12315,B,1,1,0
12316,A,1,0,0
12317,A,1,0,0
12318,A,1,0,0
12319,A,1,0,0
12320,B,1,0,0
12321,A,1,0,0
12322,B,1,0,0
12323,A,1,1,0
12324,B,1,0,0
12325,A,1,0,0
12326,B,1,0,0
12327,B,1,0,0
12328,A,1,0,0
12329,B,1,0,0
12330,A,1,1,0
12331,B,1,0,0
12332,B,1,0,0
12333,B,1,0,0
12334,B,1,0,0
12335,A,1,0,0
12336,A,1,0,0
12337,A,1,0,0
12338,B,1,0,0
12339,B,1,0,0
12340,A,1,0,0
12341,B,1,0,0
12342,A,1,0,0
12343,A,1,0,0
12344,B,1,0,0
12345,A,1,0,0
12346,B,1,0,0
12347,A,1,0,0
12348,B,1,0,0
12349,A,1,0,0
12350,A,1,0,0
12351,B,1,0,0
12352,B,1,0,0
12353,A,1,0,0
12354,A,1,0,0
12355,B,1,0,0
12356,A,1,0,0
12357,B,1,0,0
12358,B,1,1,0
12359,A,1,0,0
12360,A,1,0,0
12361,B,1,0,0
12362,A,1,0,0
12363,B,1,0,0
12364,A,1,0,0
12365,B,1,0,0
12366,A,1,0,0
12367,B,1,0,0
12368,A,1,0,0
12369,A,1,0,0
12370,B,1,0,0
12371,A,1,0,0
12372,A,1,0,0
12373,A,1,0,0
12374,A,1,0,0
12375,B,1,0,0
12376,B,1,0,0
12377,A,1,0,0
12378,B,1,0,0
12379,B,1,0,0
12380,B,1,0,0
12381,A,1,0,0
12382,B,1,1,1
12383,B,1,1,0
12384,A,1,0,0
12385,A,1,0,0
12386,A,1,0,0
12387,B,1,0,0
12388,A,1,0,0
12389,B,1,0,0
12390,A,1,0,0
12391,B,1,0,0
12392,B,1,0,0
12393,B,1,0,0
12394,B,1,1,1
12395,B,1,0,0
12396,A,1,0,0
12397,B,1,0,0
12398,A,1,0,0
12399,B,1,0,0
12400,A,1,0,0
12401,B,1,0,0
12402,B,1,0,0
12403,A,1,0,0
12404,A,1,0,0
12405,B,1,0,0
12406,A,1,0,0
12407,A,1,0,0
12408,A,1,0,0
12409,B,1,0,0
12410,B,1,0,0
12411,B,1,0,0
12412,B,1,0,0
12413,A,1,0,0
12414,B,1,0,0
12415,A,1,0,0
12416,A,1,0,0
12417,A,1,0,0
12418,B,1,0,0
12419,B,1,0,0
12420,A,1,0,0
12421,B,1,0,0
12422,A,1,0,0
12423,A,1,0,0
12424,A,1,0,0
12425,B,1,0,0
12426,B,1,0,0
12427,A,1,0,0
12428,B,1,0,0
12429,A,1,0,0
12430,B,1,0,0
12431,B,1,0,0
12432,A,1,0,0
12433,B,1,0,0
12434,B,1,0,0
12435,A,1,0,0
12436,B,1,0,0
12437,A,1,0,0
12438,A,1,0,0
12439,A,1,0,0
12440,A,1,0,0
12441,B,1,0,0
12442,B,1,0,0
12443,B,1,0,0
12444,A,1,0,0
12445,A,1,0,0
12446,A,1,0,0
12447,B,1,0,0
12448,B,1,1,0
12449,B,1,0,0
12450,A,1,0,0
12451,B,1,0,0
12452,B,1,0,0
12453,A,1,0,0
12454,B,1,0,0
12455,A,1,0,0
12456,A,1,0,0
12457,A,1,0,0
12458,A,1,0,0
12459,A,1,0,0
12460,A,1,0,0
12461,A,1,0,0
12462,B,1,0,0
12463,B,1,0,0
12464,B,1,0,0
12465,A,1,0,0
12466,A,1,0,0
12467,A,1,0,0
12468,A,1,0,0
12469,B,1,0,0
12470,B,1,0,0
12471,B,1,0,0
12472,B,1,0,0
12473,A,1,0,0
12474,A,1,0,0
12475,B,1,0,0
12476,A,1,0,0
12477,A,1,0,0
12478,A,1,0,0
12479,A,1,0,0
12480,A,1,0,0
12481,B,1,0,0
12482,B,1,0,0
12483,A,1,0,0
12484,A,1,0,0
12485,B,1,0,0
12486,A,1,0,0
12487,A,1,0,0
12488,A,1,1,1
12489,A,1,0,0
12490,B,1,0,0
12491,B,1,0,0
12492,A,1,0,0
12493,A,1,1,0
12494,A,1,0,0
12495,A,1,0,0
12496,B,1,0,0
12497,B,1,0,0
12498,B,1,0,0
12499,B,1,0,0
12500,B,1,0,0
12501,B,1,1,0
12502,A,1,0,0
12503,A,1,0,0
12504,B,1,0,0
12505,A,1,0,0
12506,B,1,0,0
12507,B,1,0,0
12508,B,1,0,0
12509,A,1,0,0
12510,B,1,0,0
12511,A,1,0,0
12512,B,1,0,0
12513,A,1,0,0
12514,B,1,0,0
12515,B,1,0,0
12516,A,1,0,0
12517,A,1,0,0
12518,B,1,0,0
12519,A,1,0,0
12520,B,1,1,0
12521,A,1,0,0
12522,B,1,0,0
12523,B,1,0,0
12524,A,1,0,0
12525,A,1,0,0
12526,B,1,0,0
12527,A,1,0,0
12528,A,1,0,0
12529,B,1,0,0
12530,A,1,0,0
12531,A,1,0,0
12532,B,1,0,0
12533,A,1,0,0
12534,A,1,0,0
12535,A,1,0,0
12536,B,1,0,0
12537,B,1,0,0
12538,B,1,0,0
12539,A,1,0,0
12540,A,1,0,0
12541,A,1,0,0
12542,A,1,1,0
12543,B,1,0,0
12544,A,1,0,0
12545,A,1,0,0
12546,A,1,1,1
12547,B,1,0,0
12548,B,1,0,0
12549,B,1,0,0
12550,B,1,0,0
12551,A,1,0,0
12552,A,1,0,0
12553,A,1,0,0
12554,B,1,0,0
12555,B,1,0,0
12556,B,1,1,1
12557,B,1,0,0
12558,B,1,0,0
12559,B,1,0,0
12560,B,1,0,0
12561,B,1,1,0
12562,A,1,0,0
12563,B,1,0,0
12564,B,1,0,0
12565,A,1,0,0
12566,B,1,0,0
12567,B,1,0,0
12568,A,1,0,0
12569,B,1,0,0
12570,A,1,0,0
12571,B,1,0,0
12572,B,1,0,0
12573,A,1,0,0
12574,A,1,0,0
12575,B,1,0,0
12576,A,1,0,0
12577,A,1,0,0
12578,B,1,0,0
12579,A,1,1,1
12580,A,1,0,0
12581,B,1,0,0
12582,B,1,0,0
12583,B,1,0,0
12584,B,1,0,0
12585,A,1,0,0
12586,A,1,0,0
12587,A,1,0,0
12588,B,1,0,0
12589,B,1,0,0
12590,B,1,0,0
12591,B,1,0,0
12592,B,1,0,0
12593,A,1,0,0
12594,A,1,0,0
12595,A,1,0,0
12596,A,1,0,0
12597,B,1,0,0
12598,A,1,0,0
12599,B,1,0,0
12600,B,1,0,0
12601,A,1,0,0
12602,A,1,0,0
12603,A,1,0,0
12604,A,1,0,0
12605,B,1,0,0
12606,A,1,0,0
12607,B,1,0,0
12608,B,1,0,0
12609,B,1,0,0
12610,B,1,0,0
12611,A,1,0,0
12612,A,1,0,0
12613,A,1,0,0
12614,A,1,0,0
12615,B,1,0,0
12616,B,1,0,0
12617,A,1,0,0
12618,A,1,0,0
12619,A,1,0,0
12620,B,1,0,0
12621,B,1,0,0
12622,B,1,0,0
12623,B,1,0,0
12624,A,1,0,0
12625,A,1,0,0
12626,A,1,0,0
12627,A,1,0,0
12628,B,1,0,0
12629,B,1,0,0
12630,B,1,0,0
12631,A,1,0,0
12632,A,1,0,0
12633,A,1,0,0
12634,B,1,0,0
12635,B,1,0,0
12636,A,1,0,0
12637,B,1,0,0
12638,B,1,1,1
12639,A,1,0,0
12640,B,1,0,0
12641,A,1,0,0
12642,B,1,0,0
12643,B,1,0,0
12644,B,1,0,0
12645,A,1,0,0
12646,A,1,0,0
12647,A,1,0,0
12648,A,1,0,0
12649,B,1,0,0
12650,B,1,0,0
12651,A,1,0,0
12652,A,1,0,0
12653,A,1,0,0
12654,A,1,0,0
12655,A,1,1,1
12656,A,1,0,0
12657,B,1,0,0
12658,A,1,0,0
12659,B,1,0,0
12660,B,1,0,0
12661,A,1,0,0
12662,B,1,0,0
12663,B,1,0,0
12664,B,1,0,0
12665,A,1,0,0
12666,A,1,0,0
12667,B,1,0,0
12668,B,1,0,0
12669,A,1,0,0
12670,A,1,1,0
12671,A,1,0,0
12672,A,1,0,0
12673,B,1,0,0
12674,A,1,0,0
12675,A,1,0,0
12676,B,1,0,0
12677,A,1,0,0
12678,B,1,0,0
12679,B,1,0,0
12680,A,1,0,0
12681,B,1,0,0
12682,B,1,0,0
12683,A,1,0,0
12684,A,1,0,0
12685,B,1,0,0
12686,B,1,0,0
12687,B,1,1,0
